"","X.1","X","PlotObservationID","Species_richness","Longitude","Latitude","Country","Releve_area","Elevation","Aspect","Slope","SoilClim_PC1","SoilClim_PC2","Env.Strat","residuals"
"332",1386,2741,819879,1.44715803134222,12.7466275521349,43.3623219319508,"Italy",20,0.438355706971639,158,1.89149278591389,0.087,1.537,"MDM",0.297568958390884
"333",1255,2572,812862,1.25527250510331,13.1149598684402,41.9199715447401,"Italy",100,-0.789311719046024,225,0.143155167388436,0.601,0.605,"MDM",-0.724958454848229
"334",1409,2771,821703,1.77815125038364,11.9233868083482,42.7864912739983,"Italy",120,-1.14406933255953,360,-0.731013641874286,0.519,0.103,"MDN",1.89741177941036
"335",2899,5373,1107779,1.27875360095283,15.0366639985706,37.1325986962686,"Italy",200,-1.07046816793016,180,-0.439624038786712,0.875,-0.838,"MDS",-0.539348385067442
"336",1208,2513,810973,1.68124123737559,12.9598013452434,41.9915176924935,"Italy",20,-0.172533959452018,270,0.725934373563585,0.723,0.422,"MDM",1.47977920392434
"337",1212,2517,811314,1.67209785793572,13.3025486322889,41.4041260308096,"Italy",50,-0.150453610063211,293,0.434544770476011,0.793,1.257,"MDN",1.38516414453749
"338",1420,2792,823153,1.39794000867204,11.1867802374552,43.2748509517819,"Italy",100,-0.849664674042096,180,-0.614457800639257,0.443,1.022,"MDN",-0.0308873028222963
"339",2888,5356,1107468,1.5910646070265,15.4249674942989,38.1615670673457,"Italy",100,-0.849664674042096,315,0.725934373563585,0.892,0.496,"MDS",0.94006705712875
"340",1206,2510,810615,1.53147891704226,13.4177347178879,41.5012119379412,"Italy",15,-0.834944441116225,293,0.551100611711041,1.227,0.28,"MDN",0.656153926392968
"341",1327,2661,816156,1.51851393987789,13.3352438854938,41.4069885478849,"Italy",120,-0.378617220414216,315,0.434544770476011,0.853,1.311,"MDN",0.585145177764929
"342",1376,2730,819304,1.39794000867204,12.7147726528586,38.1001684427305,"Italy",100,-1.46791445692869,360,0.725934373563585,1.514,-0.499,"MDS",-0.0432242860221006
"343",1284,2610,813555,1.568201724067,13.4193887029999,41.5083124175387,"Italy",80,-1.29127166181824,315,-0.439624038786712,1.227,0.28,"MDN",0.802217112535124
"344",1371,2724,818719,1.27875360095283,12.9859665722251,41.5768213429298,"Italy",50,-1.27655142889236,180,-0.731013641874286,1.316,0.231,"MDN",-0.636745911167895
"345",1283,2609,813546,1.41497334797082,13.4823722731874,41.471644144545,"Italy",100,-1.14406933255953,90,-1.02240324496186,1.154,0.619,"MDN",0.0421345850714458
"346",1178,2482,809427,1.72427586960079,11.9035420901105,46.124506473827,"Italy",300,0.62235861854503,180,2.18288238900145,-1.672,2.896,"ALS",1.63674271863203
"347",1276,2601,813340,1.30102999566398,8.51541709363381,40.3918702645302,"Italy",100,-1.29127166181824,360,-0.439624038786712,1.071,-0.452,"MDS",-0.483034196652689
"348",1227,2537,812043,1.41497334797082,8.49789102698532,39.3369987361814,"Italy",100,-0.937986071597324,90,1.01732397665116,0.933,-0.144,"MDS",0.0856417967040048
"349",1266,2587,813187,1.36172783601759,9.51021724385506,40.1448885402574,"Italy",900,-0.37125710395128,180,-0.731013641874286,0.458,-0.182,"MDN",-0.0727744809234166
"350",1242,2555,812462,1.07918124604762,10.3622600671119,43.4685897703458,"Italy",100,-1.3648728264476,225,-0.439624038786712,0.683,0.897,"MDN",-1.68529897710627
"351",1265,2586,813179,1.04139268515823,9.53976870953971,40.2279053477605,"Italy",150,-1.04102770207843,23,0.434544770476011,1.17,-0.783,"MDS",-1.7462008667227
"352",1223,2532,811962,1.49136169383427,16.1848431798764,38.9663134719746,"Italy",100,-1.16320563536315,270,-0.439624038786712,1.235,1.005,"MDS",0.384936707367697
"353",1247,2564,812646,1.20411998265592,16.1580947325627,39.037076088682,"Italy",200,-1.23239073011475,90,1.89149278591389,1.4,1.013,"MDN",-1.10333891435008
"354",1397,2754,821099,1.27875360095283,16.2076270665612,39.0590650011303,"Italy",100,-0.628861180154027,360,-0.439624038786712,1.367,0.692,"MDN",-0.595509298657888
"355",1220,2527,811815,1.23044892137827,13.5689769959216,41.2618164301879,"Italy",250,-1.14406933255953,270,-0.381346118169198,1.45,0.885,"MDN",-0.913998831944137
"356",1287,2613,813562,1.63346845557959,13.4493202973096,41.3854556373235,"Italy",70,-1.16614968194833,203,0.143155167388436,1.298,0.602,"MDN",1.11110450844303
"357",2874,5291,1104902,1.07918124604762,9.53855481353078,39.6820474272186,"Italy",100,-0.511099316747057,180,-0.439624038786712,0.657,-0.322,"MDS",-1.50144315922272
"358",1313,2645,815133,1.65321251377534,11.9200885641096,42.7360907562414,"Italy",240,-0.967426537449066,45,1.01732397665116,0.347,0.469,"MDN",1.24173753441188
"359",1343,2678,816831,1.43136376415899,17.1913572378738,40.5559057032963,"Italy",300,-1.27507940559978,293,0.434544770476011,1.274,-0.573,"MDS",0.16064981784352
"360",1259,2580,813069,1.23044892137827,14.9644836425167,40.2332905388741,"Italy",200,-0.849664674042096,180,0.143155167388436,1.344,0.397,"MDS",-0.853710910630553
"361",1290,2616,813737,1.04139268515823,16.1704836382526,39.0072680128342,"Italy",200,-0.63769331990955,270,1.89149278591389,0.582,1.624,"MDN",-1.87419697495561
"362",1412,2774,821943,1.36172783601759,13.5871258110443,42.7810321439707,"Italy",70,0.796057367070311,360,-0.731013641874286,-0.919,2.349,"MDM",-0.0802984607356858
"363",1301,2633,814433,1.49136169383427,12.542782216491,42.9367851270457,"Italy",300,-0.937986071597324,68,0.434544770476011,0.654,0.609,"MDN",0.431913366176754
"364",1410,2772,821705,1.77815125038364,11.926724304131,42.7839129023158,"Italy",200,-1.13670921609658,360,-0.731013641874286,0.519,0.103,"MDN",1.89829466921733
"365",855,1767,465819,1.36172783601759,14.12003504172,37.8634798953411,"Italy",15,0.254352795398249,45,-0.439624038786712,-0.069,0.404,"MDS",-0.0337954906769366
"366",1304,2636,814526,1.43136376415899,16.5839110800949,40.9338361121552,"Italy",150,-0.908545605745581,23,-0.148234435699138,0.368,0.249,"MDN",0.173682249346667
"367",1378,2732,819327,1.20411998265592,12.6829030619748,38.1070320675998,"Italy",50,-1.3648728264476,135,0.725934373563585,1.464,-0.364,"MDS",-1.00848504700204
"368",1185,2489,809612,1.82607480270083,12.3775755101382,46.5767106266279,"Italy",400,0.0335493015101795,360,-0.731013641874286,-1.2,1.387,"ALS",2.21887508519517
"369",1207,2511,810842,1.41497334797082,13.4265821914556,41.448878847858,"Italy",100,-0.113653027748533,225,0.143155167388436,0.637,1.722,"MDN",0.0800311898016917
"370",1389,2744,820382,1.27875360095283,13.3639519148843,41.9727598070334,"Italy",30,-0.481658850895315,270,0.143155167388436,0.249,0.653,"MDM",-0.568503985976715
"371",1193,2497,810235,1.70757017609794,11.1505843267133,46.338648655818,"Italy",500,0.180751630768893,45,0.143155167388436,-0.89,1.979,"MDM",1.58468298502524
"372",1351,2686,817050,1.41497334797082,13.3849637551156,41.5121971561137,"Italy",70,-1.12934909963365,45,0.725934373563585,1.207,0.148,"MDN",0.0441856758834308
"373",1203,2507,810525,1.69019608002851,10.6276474088396,45.7293890742449,"Italy",210,-0.172533959452018,140,1.1921577385037,-0.513,1.253,"MDM",1.47986199814398
"374",2876,5295,1105067,1.43136376415899,8.6421196426928,39.3212001079709,"Italy",40,-1.29127166181824,90,0.143155167388436,1.401,-0.927,"MDS",0.185371031514241
"375",1204,2508,810608,1.34242268082221,13.3200773308007,41.3699838489819,"Italy",12,-1.3869531758364,90,-0.556179880021742,1.481,0.295,"MDN",-0.341308657457581
"376",1391,2746,820465,1.30102999566398,13.3186391971198,38.2079661915008,"Italy",30,-1.54151562155804,180,0.143155167388436,1.599,-0.742,"MDS",-0.51179773244303
"377",1387,2742,819909,1.57978359661681,12.7758593551482,43.3485428304499,"Italy",60,0.085070116750729,158,0.725934373563585,-0.295,2.55,"MDM",0.87707570906771
"378",1335,2669,816291,1.66275783168157,14.299404128415,41.8676743249024,"Italy",300,0.180751630768893,338,0.143155167388436,-0.455,1.649,"MDM",1.3759443515119
"379",1393,2748,820472,1.27875360095283,15.9830334571658,37.9237619306587,"Italy",50,-1.51207515570631,135,1.89149278591389,1.55,-0.47,"MDS",-0.667262177542355
"380",1326,2660,816148,1.43136376415899,13.3561743027028,41.4060284849946,"Italy",70,-0.393337453340087,45,0.725934373563585,0.853,1.311,"MDN",0.142455762958249
"381",1347,2682,816860,1.54406804435028,15.9575720553805,41.9092788709927,"Italy",250,-1.07930030768569,315,1.01732397665116,0.595,-0.107,"MDN",0.716990938980684
"382",1167,2471,808843,1.20411998265592,11.6163889900269,46.1734789465152,"Italy",15,2.06494144528041,90,0.434544770476011,-2.171,3.586,"ALS",-0.79992141113696
"383",1331,2665,816219,1.38021124171161,13.5605613133167,42.911722082133,"Italy",150,-0.525819549672928,225,0.725934373563585,0.479,0.39,"MDN",-0.0624110814677245
"384",1427,2828,828300,1.27875360095283,25.5739379515063,57.13729601865,"Latvia",25,-1.25152703291839,360,-1.02240324496186,-1.654,1.218,"BOR",-0.649614366843925
"385",1431,2833,828497,1.6232492903979,25.5711282980949,57.1335012010084,"Latvia",100,-1.26183119596649,360,-1.02240324496186,-1.654,1.218,"BOR",1.07215761337463
"386",1424,2825,828270,1.04139268515823,25.5813405491056,57.1374258009691,"Latvia",16,-1.27360738230719,60,-0.847569483109316,-1.654,1.218,"BOR",-1.84245577076359
"387",343,456,220183,1.44715803134222,22.1190246654864,41.5320571378897,"Macedonia",25,-1.3751769894957,180,-0.847569483109316,0.161,-0.656,"MDN",0.272084073141556
"388",344,457,220436,1.43136376415899,21.7971822476673,41.1742412102882,"Macedonia",100,-0.143093493600275,180,1.30871357973874,-0.501,-0.14,"MDN",0.279256016460944
"389",410,544,227335,1.55630250076729,18.939971178841,42.7777954673653,"Montenegro",1000,-0.481658850895315,270,0.143155167388436,0.353,2.385,"MDM",0.702943784305876
"390",1466,3272,942421,1.41497334797082,25.4459107024576,70.3568773780301,"Norway",100,-1.54151562155804,180,-0.323068197551682,-2.936,1.492,"ALN",-0.0141017984545232
"391",1437,3066,941178,1.36172783601759,9.59256994606493,61.8764029885848,"Norway",16,0.136590931991278,180,-0.439624038786712,-2.749,2.435,"BOR",-0.142610603036784
"392",1438,3067,941323,1,9.85423712367456,61.9935780150783,"Norway",15,0.224912329546506,45,-0.90584740372683,-2.823,1.764,"ALN",-1.88742140777137
"393",1436,3063,941150,1.30102999566398,9.82523307272454,61.8706217131028,"Norway",15,0.357394425879347,315,-0.439624038786712,-2.776,2.577,"ALN",-0.428741249696314
"394",1490,3361,966936,1.27875360095283,19.5278714568654,49.5744576444613,"Poland",1000,0.843162112433099,360,-0.148234435699138,-1.968,3.712,"CON",-0.574554510979666
"395",789,1547,371669,1.38021124171161,16.8381693916438,50.2114823820344,"Poland",30,0.151311164917149,315,0.434544770476011,-1.865,2.171,"ALS",-0.0592718983455469
"396",1476,3301,956222,1.04139268515823,19.3202788585344,49.5263937251753,"Poland",200,0.327953960027605,180,-0.847569483109316,-1.935,3.795,"CON",-1.81744853384651
"397",1908,3979,1037865,1.47712125471966,20.0504554081061,49.2038621045346,"Poland",150,1.46141189531969,360,1.30871357973874,-2.715,4.294,"ALN",0.439107825288153
"398",1474,3299,956141,1.07918124604762,18.9167487242162,49.7095116548893,"Poland",200,-0.297655939321924,270,0.434544770476011,-1.042,2.014,"CON",-1.62069293570478
"399",1906,3977,1037862,1.50514997831991,20.0801661784458,49.1820638680336,"Poland",400,1.19644770265401,248,0.725934373563585,-2.715,4.294,"ALN",0.557588066218484
"400",1488,3338,963737,1.04139268515823,19.1161981981437,49.6804665446767,"Poland",200,-0.0989327948226618,315,1.01732397665116,-1.106,1.122,"CON",-1.73566231818154
"401",1905,3976,1037859,1.44715803134222,20.0868674994215,49.189479257336,"Poland",1000,1.72932013457055,135,1.01732397665116,-2.4,3.229,"ALN",0.392489108715734
"402",1479,3315,960360,1.69019608002851,20.448295633812,49.500223575506,"Poland",100,-0.438970175410288,90,-0.439624038786712,-1.196,1.638,"CON",1.46080351253784
"403",1499,3398,972704,1.50514997831991,15.3576097872469,50.8545348685855,"Poland",25,-0.378617220414216,135,-0.439624038786712,-1.737,1.909,"ALS",0.532654948469676
"404",1480,3321,961855,1,16.5112538304818,50.6317657419996,"Poland",100,-0.695102228320448,360,0.725934373563585,-1.455,1.678,"ALS",-2.0408777554949
"405",1498,3391,970254,1.53147891704226,20.6766775548477,50.4237505447432,"Poland",15,-1.27655142889236,158,-0.439624038786712,-0.656,0.25,"CON",0.650656549725782
"406",1992,4081,1045632,1.73239375982297,20.5525386609564,49.3840563831108,"Poland",400,-0.221110728107394,27,-0.439624038786712,-1.289,1.824,"ALS",1.68702366805235
"407",1913,3986,1038121,1.04139268515823,19.5122483875896,49.5914012428215,"Poland",20,-0.0400518631191767,270,-0.731013641874286,-1.452,1.888,"CON",-1.74408727979577
"408",1495,3366,966981,1.30102999566398,19.52815447207,49.5720970829247,"Poland",50,0.548757453915673,315,1.30871357973874,-1.968,3.712,"CON",-0.523647806645711
"409",1517,3456,977991,1.46239799789896,22.5411513440009,45.3678251203662,"Romania",400,0.107150466139536,225,-0.148234435699138,-2.048,2.673,"ALS",0.325946516749118
"410",1542,3495,982709,1.39794000867204,23.5640114295574,47.6916162143595,"Romania",400,-1.07046816793016,90,0.143155167388436,-1.052,1.787,"CON",-0.0988303694835214
"411",1519,3458,978028,1.51851393987789,22.5840513419136,45.4041508081252,"Romania",400,0.548757453915673,90,0.725934373563585,-1.824,2.02,"ALS",0.684513912711943
"412",1524,3467,979062,1.30102999566398,27.6499258946725,46.9439315265822,"Romania",1000,-1.12934909963365,45,-0.847569483109316,-0.972,-0.1,"CON",-0.449201803898652
"413",1522,3465,979008,1.69019608002851,28.008920891224,45.565395960649,"Romania",400,-1.45319422400282,270,-0.789291562491801,-0.743,-0.248,"PAN",1.46376450836896
"414",1549,3502,982920,1.6232492903979,21.4206655689343,44.7848922106225,"Romania",400,-1.26919131242943,270,0.725934373563585,-0.078,0.025,"PAN",1.09663502009202
"415",1529,3477,980271,1.66275783168157,26.9586124809646,45.9578890502727,"Romania",1000,-0.996867003300809,90,-0.731013641874286,-0.802,-0.179,"CON",1.37656308422424
"416",1505,3425,976255,1.47712125471966,23.4660919954961,46.2856678881018,"Romania",25,-0.481658850895315,180,2.47427199208903,-1.274,1.334,"CON",0.360979982963161
"417",1545,3498,982762,1.73239375982297,27.2783794244947,46.3171111614715,"Romania",400,-1.14406933255953,90,-0.439624038786712,-0.779,-0.318,"CON",1.7110487810169
"418",1512,3432,976965,1.44715803134222,23.9682087265046,45.750002566164,"Romania",25,-0.820224208190354,225,1.30871357973874,-0.613,0.165,"CON",0.258433074092486
"419",1525,3468,979354,1.07918124604762,26.7210165451308,46.1771369027432,"Romania",1000,-1.07046816793016,135,0.725934373563585,-0.612,-0.209,"CON",-1.57710566837267
"420",1539,3491,982616,1.95904139232109,25.561339025138,46.1410875511356,"Romania",400,-0.614140947228156,360,-0.439624038786712,-0.94,0.407,"CON",2.86242339051995
"421",1543,3496,982730,1.38021124171161,28.1174312620036,46.8525844063475,"Romania",400,-1.51207515570631,90,-0.148234435699138,-0.732,-0.116,"PAN",-0.113726711133222
"422",1541,3493,982648,1.57978359661681,26.2863245347874,46.1057105960008,"Romania",400,-0.393337453340087,135,-0.439624038786712,-1.177,0.381,"ALS",0.997334935691969
"423",1550,3503,983096,1.27875360095283,26.9888547771489,45.7922697469723,"Romania",400,-0.871745023430903,248,1.89149278591389,-0.998,0.115,"CON",-0.590984978659487
"424",1530,3478,980483,1.68124123737559,21.6684863543781,45.6546481599878,"Romania",100,-1.35751270998465,360,-0.439624038786712,-0.287,0.416,"PAN",1.37339406210892
"425",1556,3510,1003756,1.5910646070265,22.5873987168347,43.3574862826141,"Serbia",100,0.681239550248516,180,-0.731013641874286,-1.569,1.691,"CON",1.10650019323679
"426",1555,3509,1003719,1.54406804435028,19.7274941913303,43.6953610553381,"Serbia",25,-0.0842125618967905,225,-0.439624038786712,-1.007,2.496,"CON",0.712601592832483
"427",1564,3533,1006890,1.36172783601759,22.833191154757,43.3072742312431,"Serbia",100,1.25532863435749,225,-0.439624038786712,-2.085,2.293,"CON",-0.00896687217178197
"428",1563,3532,1006880,1.568201724067,22.7159350726071,43.3756580953876,"Serbia",100,0.283793261249991,180,-0.731013641874286,-2.073,2.129,"CON",0.922940705923533
"429",1565,3534,1006899,1.07918124604762,22.7950374956976,43.3299039387708,"Serbia",100,0.916763277062455,225,-0.731013641874286,-2.085,2.293,"CON",-1.45770831582052
"430",1571,3553,1010098,1.11394335230684,20.2780803895044,49.2224358650427,"Slovak Republic",16,0.180751630768893,113,0.725934373563585,-2.376,3.362,"CON",-1.46402202147669
"431",1778,3842,1034986,1.34242268082221,19.6488160716435,48.9598762225857,"Slovak Republic",400,0.637078851470902,90,0.434544770476011,-2.272,3.903,"CON",-0.299032101106653
"432",1718,3778,1032902,1.57978359661681,19.0866852405686,48.8925290740817,"Slovak Republic",25,0.401555124656961,113,-0.148234435699138,-1.952,2.367,"CON",0.967270626625591
"433",1786,3851,1035055,1.54406804435028,20.1414193408658,49.169982440163,"Slovak Republic",15,1.28476910020924,23,1.89149278591389,-2.487,4.266,"ALN",0.741106781525179
"434",1912,3985,1038118,1.41497334797082,20.1544739137725,49.156945408687,"Slovak Republic",1000,0.799001413655485,180,-0.731013641874286,-2.547,3.156,"ALN",0.157218448842863
"435",1823,3889,1035789,1.07918124604762,19.8631738723358,49.191395249541,"Slovak Republic",16,0.887322811210713,225,-0.148234435699138,-2.465,3.847,"ALS",-1.56891907116735
"436",1955,4040,1043654,1.63346845557959,20.2489885228428,49.2334535814159,"Slovak Republic",30,1.32892979898685,360,-0.731013641874286,-2.376,3.362,"ALN",1.29732687035437
"437",1820,3886,1035748,1.17609125905568,19.8600744452159,49.1885198411216,"Slovak Republic",25,0.740120481952,225,1.30871357973874,-2.465,3.847,"ALS",-1.12707174808958
"438",1596,3604,1015706,1.55630250076729,20.2769948802322,49.2256341021014,"Slovak Republic",15,0.548757453915673,135,0.725934373563585,-2.376,3.362,"ALN",0.792598231273108
"439",1875,3943,1036834,1.07918124604762,19.8487394557454,49.1754324920684,"Slovak Republic",16,1.05660548985823,180,0.143155167388436,-2.465,3.847,"ALS",-1.55365138990856
"440",1812,3877,1035622,1.11394335230684,20.1420030119451,49.1656232737937,"Slovak Republic",15,1.29948933313511,90,-0.439624038786712,-2.547,3.156,"ALN",-1.29339656764623
"441",1976,4063,1044583,1.30102999566398,19.9889573136717,49.1891866458693,"Slovak Republic",400,0.460436056360446,135,-0.148234435699138,-2.271,3.061,"ALS",-0.461202907261811
"442",1853,3920,1036549,1.20411998265592,19.7366441570436,49.1655007421006,"Slovak Republic",30,1.21116793557988,180,-0.731013641874286,-1.837,2.898,"ALS",-0.841466121975675
"443",1774,3838,1034928,1.07918124604762,19.710113140527,48.9380593344644,"Slovak Republic",16,0.931483509988326,225,-0.148234435699138,-2.082,2.83,"CON",-1.50176945301813
"444",1588,3591,1013948,1.6232492903979,18.0361282500154,48.6606270213793,"Slovak Republic",25,-0.820224208190354,225,-0.148234435699138,-1.053,1.265,"CON",1.097841349065
"445",1659,3712,1029183,1.38021124171161,19.1459328395048,48.9371279871395,"Slovak Republic",400,0.475156289286317,315,0.434544770476011,-1.98,2.872,"CON",-0.0653016169695675
"446",1964,4049,1044396,1.47712125471966,20.269418782982,49.2290593535878,"Slovak Republic",16,1.18172746972814,170,1.48354734159127,-2.376,3.362,"ALN",0.459397963253659
"447",1684,3742,1032016,1.23044892137827,20.1178321778864,49.1584388518412,"Slovak Republic",14,1.18467151631331,360,0.143155167388436,-2.527,4.063,"ALN",-0.795146211030215
"448",1617,3650,1021005,1.79934054945358,20.3472902264405,48.8637834745998,"Slovak Republic",25,-0.253495240544311,90,-0.731013641874286,-1.604,1.309,"ALS",2.06199852150461
"449",1616,3649,1020999,1.70757017609794,20.3608265376385,48.9048942822186,"Slovak Republic",25,-0.132789330552165,45,-0.731013641874286,-1.516,1.723,"ALS",1.58863396029552
"450",1675,3733,1031750,1.7160033436348,20.2007489299187,49.2485352551499,"Slovak Republic",25,1.38781073069034,203,1.89149278591389,-2.1,3.557,"ALN",1.65472172536035
"451",1641,3685,1025729,1.14612803567824,20.2618297350565,49.2082213766137,"Slovak Republic",400,0.254352795398249,90,-0.731013641874286,-1.781,1.575,"ALN",-1.15916985435912
"452",1929,4005,1039010,1.07918124604762,19.7612883517029,49.2013538764896,"Slovak Republic",25,1.1743673532652,135,0.143155167388436,-2.245,2.803,"ALS",-1.47342364559538
"453",1681,3739,1031925,1.39794000867204,19.001023000747,49.1879520350554,"Slovak Republic",16,0.548757453915673,68,3.05705119826418,-2.011,3.574,"CON",-0.0593587091133434
"454",1890,3958,1037185,1.70757017609794,20.3504490893148,48.8731798901017,"Slovak Republic",400,-0.0768524454338549,180,0.434544770476011,-1.604,1.309,"ALS",1.60403979815573
"455",1713,3772,1032802,1.50514997831991,19.1197020909521,48.9538596722703,"Slovak Republic",25,0.357394425879347,158,-0.439624038786712,-1.737,2.999,"CON",0.548471753976188
"456",1646,3690,1025749,1.55630250076729,20.2733599306745,49.1973325939211,"Slovak Republic",400,0.107150466139536,45,1.01732397665116,-1.781,1.575,"CON",0.844442513078511
"457",1696,3755,1032465,1.44715803134222,20.0331725981546,49.1916952560093,"Slovak Republic",25,1.24060840143162,293,0.725934373563585,-2.326,3.627,"ALN",0.311327585985146
"458",1848,3915,1036411,1.41497334797082,19.7400748453127,49.190635316487,"Slovak Republic",15,0.843162112433099,225,0.725934373563585,-2.172,3.458,"ALS",0.111596608645916
"459",1680,3738,1031900,1.568201724067,19.0296362535857,49.1847394055073,"Slovak Republic",25,0.725400249026129,180,0.434544770476011,-2.011,3.574,"CON",0.858750018109874
"460",1602,3627,1018809,1.32221929473392,20.2064785936763,49.1712140282196,"Slovak Republic",400,0.519316988063931,360,0.143155167388436,-2.678,4.328,"CON",-0.431312510284534
"461",1763,3825,1034541,1.568201724067,20.0304254532681,49.1645041744295,"Slovak Republic",200,1.72637608798537,315,2.47427199208903,-2.337,3.881,"ALS",0.92804774541879
"462",1716,3775,1032883,1.41497334797082,19.0856180116585,48.893285525747,"Slovak Republic",25,0.460436056360446,90,-0.439624038786712,-1.952,2.367,"CON",0.155067930294697
"463",1878,3946,1036902,1.568201724067,19.8747862365074,49.1977181629151,"Slovak Republic",24,1.28476910020924,360,3.05705119826418,-2.465,3.847,"ALS",0.869184491787216
"464",1725,3785,1033324,1.47712125471966,19.9296680878598,49.2256529306142,"Slovak Republic",12,0.467796172823382,180,-0.148234435699138,-2.338,3.453,"ALS",0.395352305930532
"465",1655,3707,1028464,1.44715803134222,22.3842236517854,49.1226294379668,"Slovak Republic",200,-0.385977336877152,180,1.01732397665116,-1.586,2.521,"ALS",0.173565074580444
"466",1866,3934,1036659,1.44715803134222,20.0986979332251,49.1586224319226,"Slovak Republic",20,1.13756677095052,225,-0.148234435699138,-2.527,4.063,"ALN",0.288120766119452
"467",1695,3754,1032442,1.25527250510331,20.0425105626063,49.190312749336,"Slovak Republic",15,1.0713257227841,23,1.01732397665116,-2.715,4.294,"ALN",-0.712231337006148
"468",1703,3762,1032607,1.46239799789896,20.2009235628489,49.1736571420952,"Slovak Republic",400,0.563477686841546,360,-0.148234435699138,-2.678,4.328,"CON",0.280132619503888
"469",1947,4031,1041993,1.49136169383427,19.982500369127,48.7346891296371,"Slovak Republic",20,0.015885021999134,203,-0.439624038786712,-1.713,2.154,"CON",0.494364274293275
"470",1583,3577,1013038,1,20.225361051824,49.1343541103829,"Slovak Republic",400,-0.231414891155504,135,-0.964125324344346,-1.848,1.658,"CON",-1.9487841742781
"471",1803,3868,1035143,1.30102999566398,20.1285609579644,49.1788752072714,"Slovak Republic",25,1.19644770265401,90,1.30871357973874,-2.487,4.266,"ALN",-0.474974183149418
"472",1746,3806,1033789,1.25527250510331,19.8442571402051,49.1897150796204,"Slovak Republic",16,1.50262854751213,45,1.30871357973874,-2.465,3.847,"ALS",-0.6395764118531
"473",1711,3770,1032798,1.67209785793572,19.075765101716,48.9119755067356,"Slovak Republic",25,0.475156289286317,270,-0.148234435699138,-1.799,2.842,"CON",1.40392734009371
"474",1827,3893,1035956,1.04139268515823,19.8717220350528,49.1868059313786,"Slovak Republic",15,1.02716502400649,225,1.60010318282631,-2.465,3.847,"ALS",-1.77137776585454
"475",1813,3878,1035624,1.39794000867204,20.0905593238064,49.1561085304496,"Slovak Republic",20,0.813721646581357,315,-0.439624038786712,-2.527,4.063,"ALN",0.00814662476889612
"476",1707,3766,1032711,1.74036268949424,19.0777353535807,48.8768471809622,"Slovak Republic",25,0.651799084396773,180,1.30871357973874,-1.799,2.842,"CON",1.74135187239856
"477",1665,3718,1030616,1.51851393987789,18.5144092150048,48.890671984298,"Slovak Republic",16,-0.491963013943425,283,-0.731013641874286,-1.233,1.847,"CON",0.587471882152407
"478",1598,3608,1016603,1,20.1557581923079,49.1160295633717,"Slovak Republic",400,-0.113653027748533,180,-0.90584740372683,-1.608,1.428,"CON",-1.92398671930915
"479",1664,3717,1030527,1.27875360095283,19.2069102236332,48.9927029302415,"Slovak Republic",15,0.416275357582832,315,0.143155167388436,-1.833,3.183,"CON",-0.597661120133916
"480",1613,3645,1020628,1.23044892137827,20.9957871525166,49.2296499586868,"Slovak Republic",25,-0.0106113972674342,158,-0.439624038786712,-1.608,2.458,"CON",-0.835572331718626
"481",1963,4048,1044393,1.34242268082221,20.2657243066857,49.2280655424826,"Slovak Republic",16,1.14639891070605,164,1.1921577385037,-2.376,3.362,"ALN",-0.21350105945356
"482",1948,4032,1042075,1.46239799789896,19.2110670784252,49.1025300279879,"Slovak Republic",16,-0.77606350941274,113,1.30871357973874,-1.143,1.28,"CON",0.273798705070389
"483",1702,3761,1032600,1.27875360095283,20.2055309283061,49.1692022957117,"Slovak Republic",400,0.511956871600995,23,0.725934373563585,-2.678,4.328,"CON",-0.659668255581291
"484",1657,3710,1029174,1.64345267648619,19.1558632816713,49.0243604992306,"Slovak Republic",400,-0.496379083821186,135,0.725934373563585,-1.411,1.48,"CON",1.21371503299149
"485",1694,3753,1032358,1.17609125905568,20.2787626250085,49.2247269572155,"Slovak Republic",50,0.740120481952,135,0.90076813541613,-2.376,3.362,"CON",-1.0891105956228
"486",1737,3797,1033518,1.47712125471966,19.1848364032022,48.9582316818716,"Slovak Republic",24,0.519316988063931,45,0.434544770476011,-1.628,1.525,"CON",0.50895487952492
"487",1854,3921,1036558,1.17609125905568,19.7510568320417,49.1956789256399,"Slovak Republic",20,1.22588816850575,113,1.01732397665116,-2.245,2.803,"ALS",-0.997660729126697
"488",1756,3816,1034129,1.27875360095283,19.7550130993159,49.2139161386547,"Slovak Republic",16,0.718040132563193,248,1.30871357973874,-2.13,3.473,"ALS",-0.596427880973136
"489",1885,3953,1036953,1.07918124604762,19.5925595502868,48.942735189536,"Slovak Republic",16,1.15228700387639,135,-0.731013641874286,-2.27,3.218,"CON",-1.48817219188304
"490",1651,3696,1026762,1.67209785793572,19.7735972313228,49.2474890885767,"Slovak Republic",400,0.445715823434575,270,0.434544770476011,-2.13,3.473,"ALN",1.35334750555754
"491",1621,3656,1022640,1.6232492903979,20.6750529720689,48.6346244911664,"Slovak Republic",200,-0.731902810635126,270,0.725934373563585,-1.182,0.927,"CON",1.11773485590136
"492",1745,3805,1033772,1.39794000867204,19.7384853766971,49.1765591618087,"Slovak Republic",12,1.46141189531969,158,2.7656615951766,-2.172,3.458,"ALS",0.0652949811916688
"493",1979,4068,1045142,1.38021124171161,20.2736458000305,49.2425400346901,"Slovak Republic",100,0.121870699065407,270,2.47427199208903,-2.376,3.362,"ALN",-0.169569076298383
