"","ID","bio.1","bio.2","bio.3","bio.4","bio.5","bio.6","bio.7","bio.8","bio.9","bio.10","bio.11","bio.12","bio.13","bio.14","bio.15","bio.16","bio.17","bio.18","bio.19","Elev"
"3482",3482,20.0903854370117,15.7480201721191,50.7476844787598,577.682739257812,34.4432487487793,3.41125011444092,31.0319976806641,26.6881256103516,14.1136245727539,26.6881256103516,12.4740409851074,556,81,24,40.1795768737793,214,80,214,85,363
"3486",3486,23.4217300415039,12.1928329467773,71.3531875610352,92.1038284301758,31.7142505645752,14.6262502670288,17.0880012512207,23.5531673431396,22.433874130249,24.5509166717529,22.2820415496826,1204,241,1,88.2109909057617,619,9,305,24,783
"3487",3487,24.0006465911865,11.9730415344238,71.1992340087891,167.987442016602,31.6800003051758,14.8637504577637,16.8162498474121,25.3692493438721,21.7580413818359,25.4052925109863,21.6916255950928,215,63,1,107.524765014648,117,5,35,15,899
"3489",3489,19.5211448669434,15.2327499389648,61.0139808654785,239.654708862305,30.4872493743896,5.52124977111816,24.9659996032715,20.7950420379639,16.1564159393311,21.6208744049072,16.0514163970947,1107,238,0,104.283058166504,665,2,201,7,1279
"3495",3495,16.5284690856934,10.4146041870117,44.9137649536133,467.871765136719,28.9967498779297,5.80875015258789,23.1879997253418,17.1137084960938,10.8351669311523,22.280834197998,10.8351669311523,1075,104,78,8.99889755249023,291,248,259,248,33
"3496",3496,23.1751251220703,10.4873752593994,56.2687797546387,199.115417480469,32.6259994506836,13.9879999160767,18.6380004882812,23.8885841369629,20.5298328399658,25.4486255645752,20.5298328399658,1016,218,1,106.653770446777,616,6,295,6,786
"3498",3498,24.6445732116699,12.50306224823,74.5772552490234,90.2066268920898,33.1699981689453,16.4047508239746,16.7652473449707,25.6302490234375,24.1361255645752,25.6302490234375,23.7513751983643,443,120,3,109.964012145996,231,17,231,44,972
"3501",3501,16.1866245269775,15.6959581375122,49.082462310791,592.147033691406,32.1230010986328,0.144250005483627,31.9787502288818,23.2474994659424,8.67179203033447,23.2474994659424,8.67179203033447,430,67,7,60.229377746582,188,29,188,29,596
"3504",3504,-1.71306252479553,11.1593751907349,22.6528797149658,1380.77185058594,22.1760005950928,-27.0865001678467,49.2625007629395,14.9054584503174,-16.5583324432373,14.9054584503174,-19.3523330688477,311,85,3,106.944564819336,209,11,209,16,847
"3523",3523,8.94847965240479,15.6020002365112,36.1000709533691,1024.91821289062,31.0102500915527,-12.2084999084473,43.21875,19.0441246032715,-3.59320831298828,21.6531257629395,-3.59320831298828,535,91,10,65.1014022827148,258,35,224,35,919
"3536",3536,9.18653106689453,13.8337707519531,31.4025611877441,1104.5732421875,31.5052509307861,-12.5477495193481,44.0530014038086,20.0376663208008,-4.56254148483276,22.6543750762939,-4.56254148483276,610,94,11,58.8565788269043,272,43,240,43,607
"3542",3542,-3.48736453056335,13.5617294311523,25.8133029937744,1471.41467285156,21.4082508087158,-31.1294994354248,52.5377502441406,13.7246255874634,-22.3603324890137,13.7246255874634,-22.3603324890137,465,134,5,105.938400268555,305,17,305,17,1224
"3547",3547,-2.21390628814697,15.0327291488647,29.4737720489502,1373.05065917969,21.90625,-29.0974998474121,51.0037498474121,13.8929586410522,-16.6770000457764,13.8929586410522,-19.9443340301514,251,79,1,120.411933898926,185,4,185,4,1601
"3548",3548,17.330020904541,12.9191246032715,36.8857002258301,812.665832519531,34.3832511901855,-0.641499996185303,35.0247497558594,17.0240840911865,27.1125831604004,27.1125831604004,7.06879186630249,1130,134,56,23.0992393493652,344,234,234,234,122
"3566",3566,7.73015594482422,9.49347877502441,27.0961627960205,990.225891113281,26.4482498168945,-8.58800029754639,35.0362510681152,18.1930828094482,1.57950007915497,19.5921249389648,-4.59491682052612,531,60,34,18.2996482849121,164,110,160,133,156
"3572",3572,1.90476047992706,10.536937713623,22.6760520935059,1344.248046875,25.6067504882812,-20.8605003356934,46.4672508239746,17.899959564209,-13.1001663208008,17.899959564209,-14.9226245880127,422,61,16,37.9633598327637,162,59,162,76,147
"3576",3576,10.0168437957764,9.34781265258789,28.417552947998,903.727478027344,27.9890003204346,-4.90549993515015,32.8945007324219,19.3139171600342,-0.012166659347713,21.1539573669434,-0.962208390235901,413,44,25,17.9166564941406,125,83,123,94,8
"3578",3578,12.1199064254761,11.9134788513184,47.0521202087402,511.102600097656,25.5612506866455,0.241500005125999,25.3197498321533,8.48575019836426,12.3436670303345,18.3013343811035,5.81237506866455,182,26,9,32.8193817138672,66,30,39,54,260
"3584",3584,18.8562812805176,14.6202716827393,48.6402015686035,579.239440917969,34.7509994506836,4.69299983978271,30.0579986572266,24.4758758544922,22.9799995422363,25.9034996032715,11.621208190918,274,35,19,19.0883598327637,80,60,80,60,62
"3594",3594,3.15074992179871,13.4972085952759,28.0747318267822,1281.69848632812,25.8955001831055,-22.1805000305176,48.076000213623,18.2155838012695,-13.4417505264282,18.2155838012695,-13.4417505264282,246,74,2,113.419380187988,165,8,165,8,1598
"3601",3601,-0.291062414646149,13.9596672058105,26.085277557373,1490.24438476562,25.3847503662109,-28.1307506561279,53.5155029296875,17.5125827789307,-16.0383739471436,17.5125827789307,-19.2957077026367,312,102,1,126.133712768555,232,6,232,6,809
"3602",3602,2.88717699050903,11.2017288208008,23.6551723480225,1362.51318359375,27.2969989776611,-20.0572509765625,47.354248046875,17.4541244506836,-12.7455005645752,19.0967502593994,-13.9949169158936,299,47,10,41.1470489501953,117,42,116,50,392
"3604",3604,9.3757495880127,9.31349945068359,28.0742740631104,926.688537597656,27.275749206543,-5.89874982833862,33.1744995117188,20.6451244354248,3.21612501144409,20.6451244354248,-2.11341667175293,487,62,28,27.7896404266357,172,97,172,114,87
"3605",3605,6.00452089309692,14.0982503890991,31.4501781463623,1119.77160644531,28.8047504425049,-16.0225009918213,44.8272514343262,16.9387912750244,-7.99308347702026,19.507791519165,-7.99308347702026,410,85,9,70.7410659790039,203,27,178,27,831
"3610",3610,6.70208311080933,4.59897136688232,39.1032028198242,266.083129882812,13.2265434265137,1.46543204784393,11.7611112594604,9.93533992767334,4.70570993423462,9.96980476379395,3.54758238792419,495,57,29,19.7285270690918,148,94,145,112,38
"3615",3615,16.9922389984131,13.9533128738403,48.4216766357422,556.015441894531,32.6915016174316,3.87525010108948,28.8162517547607,13.7117500305176,22.3269577026367,23.8800010681152,10.1603336334229,308,33,20,15.1975622177124,88,64,64,85,67
"3616",3616,7.29208326339722,14.1656246185303,28.6985912322998,1329.67163085938,32.2442512512207,-17.1157493591309,49.3600006103516,15.7867918014526,21.2165412902832,22.7145004272461,-9.97958374023438,292,33,13,27.9290218353271,91,53,69,70,549
"3620",3620,6.60590648651123,14.5563545227051,36.9598350524902,884.231079101562,27.3922500610352,-11.9919996261597,39.3842506408691,15.229416847229,-3.21558332443237,17.6798343658447,-4.17954158782959,339,64,12,63.9786415100098,159,37,140,37,1308
"3622",3622,9.41352081298828,11.5081253051758,28.4261779785156,1059.02661132812,29.2290000915527,-11.2552499771118,40.4842491149902,21.9372081756592,-4.3596248626709,21.9372081756592,-4.3596248626709,941,107,34,32.0150947570801,309,131,309,131,208
"3625",3625,5.10381269454956,10.7750835418701,23.6751270294189,1363.443359375,29.1422500610352,-16.3700008392334,45.5122528076172,20.9361667633057,-5.55829191207886,20.9361667633057,-11.6269588470459,501,63,25,25.1567058563232,158,88,158,92,110
"3627",3627,16.5986976623535,13.1477708816528,48.8134117126465,508.4873046875,31.0950012207031,4.16025018692017,26.9347515106201,22.1380844116211,10.2845001220703,22.894416809082,10.2845001220703,978,135,37,39.346866607666,349,119,313,119,60
"3628",3628,10.0762395858765,16.4536457061768,52.1530838012695,569.172180175781,26.9577503204346,-4.59100008010864,31.5487499237061,3.75904178619385,17.1348743438721,17.1348743438721,3.11229181289673,331,38,19,23.5615997314453,109,60,60,97,1572
"3633",3633,15.3964166641235,15.9233331680298,48.817626953125,618.991394042969,33.0289993286133,0.41100001335144,32.6180000305176,21.9181251525879,7.73966646194458,23.0697917938232,7.73966646194458,505,67,14,49.9727592468262,191,47,186,47,317
"3645",3645,10.6522912979126,12.822208404541,30.2944660186768,1079.32702636719,31.675500869751,-10.6497497558594,42.3252487182617,21.3071250915527,-3.08391666412354,23.7038326263428,-3.08391666412354,726,111,15,53.5419464111328,292,51,266,51,418
"3646",3646,8.87480163574219,10.084979057312,45.2626876831055,460.933837890625,20.6875,-1.59350001811981,22.2810001373291,3.52212500572205,11.6494588851929,14.3982915878296,3.01012492179871,270,46,8,56.7005043029785,121,31,31,109,320
"3649",3649,18.6135730743408,12.2072296142578,47.8583488464355,482.788208007812,31.7325000762939,6.22550010681152,25.5069999694824,23.9529590606689,12.6873750686646,24.5690422058105,12.6873750686646,991,147,30,50.2892684936523,384,99,340,99,21
"3657",3657,6.11790609359741,11.7853126525879,32.5882949829102,887.981140136719,25.863000869751,-10.3012504577637,36.1642532348633,5.0527081489563,16.340124130249,16.8527507781982,-4.79891681671143,758,117,13,51.3397674560547,299,57,74,229,2104
"3659",3659,-1.021604180336,13.3530006408691,23.5778141021729,1599.64245605469,25.9015007019043,-30.732250213623,56.6337509155273,17.6129169464111,-18.0994167327881,17.6129169464111,-22.2324161529541,298,82,3,107.704177856445,202,11,202,16,636
"3661",3661,12.1496877670288,13.0705413818359,31.2825222015381,1044.4111328125,33.6500015258789,-8.13224983215332,41.7822494506836,13.0034580230713,22.95920753479,24.5428333282471,-1.39304161071777,345,44,8,43.9932403564453,130,30,43,101,782
"3664",3664,20.8542919158936,12.9159994125366,42.3742866516113,644.39892578125,36.1464996337891,5.66575002670288,30.480749130249,27.8914585113525,17.5055408477783,28.6386661529541,12.678957939148,315,44,14,33.124683380127,113,54,112,55,123
"3665",3665,7.35222911834717,11.3280830383301,25.8220825195312,1190.05529785156,28.388500213623,-15.4812498092651,43.8697509765625,21.2308750152588,-8.19720840454102,21.2308750152588,-8.19720840454102,791,115,19,52.8481636047363,327,66,327,66,379
"3674",3674,2.43727087974548,11.5644578933716,26.44362449646,1219.46887207031,23.9200000762939,-19.8125,43.7324981689453,16.5511245727539,-10.9644584655762,16.5511245727539,-13.3573751449585,340,66,9,69.9008483886719,178,36,178,37,687
"3682",3682,6.31128120422363,12.7483959197998,25.980152130127,1381.63403320312,29.1025009155273,-19.9672508239746,49.069751739502,22.570333480835,-11.4332084655762,22.570333480835,-11.4332084655762,413,138,1,124.056991577148,303,5,303,5,172
"3693",3693,2.00494790077209,13.1850204467773,24.9691467285156,1505.73767089844,28.0575008392334,-24.7477493286133,52.8052520751953,20.0067920684814,-17.16237449646,20.0067920684814,-17.16237449646,198,52,2,103.647758483887,131,6,131,6,685
"3700",3700,2.23511457443237,10.4907293319702,21.8764228820801,1403.40173339844,27.0037498474121,-20.9507503509521,47.9544982910156,19.00608253479,-13.65012550354,19.00608253479,-15.1275415420532,316,56,12,47.3515777587891,134,42,134,49,235
"3706",3706,5.66836452484131,13.8266458511353,30.1885242462158,1163.30725097656,28.9869995117188,-16.8139991760254,45.8009986877441,17.1145000457764,-8.9573335647583,19.732666015625,-8.9573335647583,396,84,8,72.2726821899414,199,27,178,27,781
"3708",3708,4.68406248092651,11.3034582138062,23.705924987793,1372.11584472656,29.253999710083,-18.42799949646,47.681999206543,19.3687496185303,-11.2091245651245,21.1080837249756,-12.0969161987305,324,35,20,16.8893604278564,92,67,91,80,259
"3716",3716,5.99172925949097,13.1253337860107,26.9185161590576,1311.64050292969,28.4312496185303,-20.3282489776611,48.7594985961914,19.0827922821045,-11.3939580917358,21.0113334655762,-11.3939580917358,314,92,4,108.922607421875,206,16,202,16,1001
"3718",3718,-0.827552080154419,11.1586456298828,23.1148700714111,1377.2568359375,23.050500869751,-25.224250793457,48.2747497558594,15.6371250152588,-15.5035419464111,15.6371250152588,-18.3848743438721,418,102,6,92.6398010253906,253,23,253,28,573
"3723",3723,9.00672912597656,13.9674577713013,48.0278472900391,575.703857421875,24.8934993743896,-4.18849992752075,29.0819988250732,12.465708732605,3.3583333492279,16.1226673126221,1.97216665744781,203,27,9,30.1468944549561,67,34,51,45,1131
"3724",3724,8.76084327697754,14.2932291030884,31.4249134063721,1135.42443847656,32.0862503051758,-13.397500038147,45.4837493896484,19.8287506103516,-5.39737510681152,22.6220836639404,-5.39737510681152,449,77,9,62.4280891418457,210,30,182,30,584
"3725",3725,8.25508308410645,8.96933364868164,26.2731742858887,980.197875976562,26.5540008544922,-7.58474969863892,34.1387519836426,18.4624176025391,2.12629175186157,20.0292091369629,-3.90391659736633,495,58,30,22.7273845672607,163,96,154,122,123
"3729",3729,14.9601039886475,13.4757499694824,34.2892227172852,940.175109863281,34.6230010986328,-4.67724990844727,39.3002510070801,19.7240829467773,3.18675017356873,26.4379577636719,3.18675017356873,722,117,20,47.7959671020508,281,75,218,75,514
"3730",3730,17.472957611084,14.5312080383301,48.2303733825684,583.051635742188,33.4235000610352,3.29474997520447,30.1287498474121,11.0602912902832,24.1927089691162,24.6533336639404,10.2572088241577,332,35,23,12.4744691848755,94,73,75,89,86
"3746",3746,8.65867710113525,12.0776042938232,46.7141914367676,523.047180175781,22.8665008544922,-2.98775005340576,25.8542518615723,2.6333749294281,13.9227914810181,15.0216665267944,2.15424990653992,155,27,4,46.8153343200684,64,18,18,63,861
"3747",3747,7.49467706680298,9.99302101135254,22.6579837799072,1290.75732421875,30.7192497253418,-13.3844995498657,44.1037483215332,23.3404579162598,-0.751541674137115,23.3404579162598,-8.54187488555908,276,32,16,17.855339050293,80,55,80,66,15
"3755",3755,1.18962502479553,10.1624584197998,22.3246479034424,1329.10339355469,24.0202503204346,-21.5009994506836,45.5212478637695,16.9500427246094,-13.6082916259766,16.9500427246094,-15.4726667404175,385,69,12,54.9618148803711,176,43,176,52,97
"3757",3757,17.1180419921875,14.9524583816528,51.2623481750488,543.346557617188,31.6587505340576,2.49025011062622,29.1685009002686,22.5031661987305,10.1744995117188,23.6555423736572,10.1744995117188,698,106,39,32.8034057617188,254,134,247,134,356
"3758",3758,1.68956243991852,12.7043752670288,26.7331085205078,1334.28051757812,26.0615005493164,-21.4615001678467,47.5230026245117,15.5629587173462,-13.5629997253418,17.4758338928223,-14.9113750457764,355,43,19,27.4793243408203,120,63,103,72,870
"3760",3760,1.28591680526733,11.8117084503174,26.2989406585693,1238.58422851562,22.6989994049072,-22.2142505645752,44.9132499694824,15.4339170455933,-14.910249710083,15.4339170455933,-14.910249710083,421,76,11,65.7255401611328,211,42,211,42,535
"3770",3770,2.90403127670288,11.1663122177124,22.6086769104004,1455.845703125,28.117000579834,-21.2724990844727,49.3894996643066,20.0567092895508,-14.1586666107178,20.0567092895508,-15.2320003509521,259,32,12,27.6504421234131,88,41,88,51,252
"3779",3779,5.94807291030884,9.44631195068359,23.0014972686768,1208.12353515625,27.527250289917,-13.5410003662109,41.0682525634766,20.4573745727539,-2.08562517166138,20.4573745727539,-8.77866649627686,402,46,21,22.5708274841309,126,70,126,92,174
"3781",3781,4.35080194473267,12.7487707138062,27.8358955383301,1221.59130859375,26.9265003204346,-18.8732509613037,45.7997512817383,16.429708480835,-11.3549585342407,18.7419166564941,-11.3549585342407,385,68,11,56.4233779907227,178,47,164,47,720
"3786",3786,10.9789476394653,15.4427289962769,35.9572257995605,1016.62072753906,32.9892501831055,-9.95825004577637,42.9475021362305,20.9465827941895,-1.41020834445953,23.6599159240723,-1.41020834445953,554,92,12,61.7978858947754,258,40,233,40,784
"3788",3788,2.53775000572205,12.9324998855591,25.8919277191162,1390.13220214844,27.9207496643066,-22.027250289917,49.947998046875,17.1884174346924,-13.5063753128052,18.8892917633057,-14.9239168167114,431,52,23,23.5994968414307,140,76,128,89,372
"3795",3795,-1.56136453151703,13.516604423523,23.8130836486816,1654.54309082031,25.5944995880127,-31.1667499542236,56.7612495422363,17.6751251220703,-19.7962074279785,17.6751251220703,-22.960958480835,340,104,2,117.738960266113,241,7,241,9,781
"3800",3800,0.131989598274231,11.4706878662109,24.7914352416992,1279.6162109375,23.4857501983643,-22.7830009460449,46.2687530517578,15.4523334503174,-13.7607917785645,15.4523334503174,-16.2276668548584,530,94,13,61.3555717468262,250,45,250,56,435
"3805",3805,4.73191690444946,12.071291923523,25.374382019043,1307.83813476562,27.4247493743896,-20.1480007171631,47.5727500915527,19.8111248016357,-12.3442087173462,19.8111248016357,-12.3442087173462,511,88,13,59.9476089477539,231,42,231,42,262
"3806",3806,9.41451072692871,8.84152030944824,27.1510028839111,912.820068359375,26.6847496032715,-5.87949991226196,32.5642509460449,18.6342506408691,3.29883337020874,20.4918327331543,-1.8512499332428,478,60,27,24.5749912261963,161,97,159,110,93
"3809",3809,7.84083318710327,9.69808292388916,26.3888034820557,1049.10986328125,27.4890003204346,-9.26175022125244,36.7507514953613,18.8704586029053,1.26483333110809,20.445333480835,-5.14854192733765,505,57,29,20.1973838806152,153,101,149,126,109
"3812",3812,7.66903114318848,11.4391870498657,26.5564422607422,1157.01452636719,28.2222499847412,-14.8527498245239,43.0750007629395,21.1084575653076,-7.53304147720337,21.1084575653076,-7.53304147720337,907,117,25,46.7578620910645,348,86,348,86,328
"3813",3813,4.82202053070068,12.3352918624878,31.9308643341064,945.552001953125,24.5502490997314,-14.081000328064,38.6312484741211,14.1597499847412,-6.9225001335144,16.2605419158936,-6.9225001335144,638,84,23,41.8761711120605,249,77,232,77,1873
"3814",3814,11.4479579925537,9.96595859527588,27.028528213501,1011.96398925781,31.5947494506836,-5.27724981307983,36.871997833252,21.8091239929199,0.0709583461284637,23.9342918395996,-0.931708335876465,325,42,17,28.9067344665527,115,56,105,57,4
"3818",3818,0.226229205727577,14.9653329849243,28.4379577636719,1454.46130371094,25.911750793457,-26.7127494812012,52.6245002746582,17.5686664581299,-18.216625213623,17.5686664581299,-18.216625213623,233,72,2,120.23754119873,172,6,172,6,1258
"3823",3823,-3.27422904968262,13.1176662445068,24.7762603759766,1518.00170898438,22.3015003204346,-30.6429996490479,52.9444999694824,14.4769163131714,-22.7097911834717,14.4769163131714,-22.7097911834717,489,148,2,118.772735595703,348,9,348,9,968
"3827",3827,11.691312789917,11.6377086639404,29.4612483978271,1019.73419189453,31.1070003509521,-8.39474964141846,39.5017509460449,21.6555824279785,-1.56404161453247,23.8229179382324,-1.56404161453247,983,112,40,27.9379901885986,314,145,296,145,193
"3828",3828,9.90060424804688,11.451208114624,28.9837970733643,1033.69262695312,29.3177490234375,-10.1912498474121,39.5089988708496,20.0571670532227,-3.52195835113525,22.1079578399658,-3.52195835113525,937,104,36,29.6473369598389,304,138,293,138,184
"3832",3832,17.6562919616699,13.2311668395996,45.4800415039062,596.595275878906,32.7057495117188,3.61349987983704,29.092248916626,23.4503326416016,10.2252502441406,24.9867076873779,10.2252502441406,540,67,30,19.3998279571533,161,110,161,110,221
"3836",3836,8.52793788909912,15.1394166946411,35.7533912658691,994.364379882812,30.4780006408691,-11.8660001754761,42.3440017700195,18.2769165039062,-3.4237916469574,20.9846248626709,-3.4237916469574,487,79,13,58.3807373046875,224,42,196,42,1085
"3837",3837,-1.62729156017303,12.9840002059937,23.5597248077393,1577.58679199219,24.7385005950928,-30.3724994659424,55.1110000610352,16.8440837860107,-19.191707611084,16.8440837860107,-22.1023330688477,343,105,2,118.695182800293,245,7,245,9,675
"3838",3838,6.25185394287109,10.208291053772,47.535701751709,436.720703125,17.8239994049072,-3.65100002288818,21.4749984741211,6.00837516784668,6.98095846176147,11.3410415649414,0.67704164981842,287,30,17,18.6256542205811,85,55,64,83,328
"3840",3840,6.03601026535034,11.2536039352417,23.8742485046387,1345.95446777344,30.7019996643066,-16.4349994659424,47.1370010375977,22.146125793457,-2.83704137802124,22.146125793457,-10.605583190918,273,31,15,21.4789371490479,83,49,83,65,49
"3843",3843,5.10182285308838,10.9173536300659,23.3014163970947,1364.08288574219,29.3279991149902,-17.5247497558594,46.8527488708496,20.8727912902832,-5.51845836639404,20.8727912902832,-11.6826667785645,497,62,24,25.3012008666992,157,87,157,91,123
"3854",3854,13.7993745803833,13.4257078170776,46.5140838623047,581.016357421875,29.2124996185303,0.348749995231628,28.8637504577637,21.0108757019043,6.69554138183594,21.0108757019043,6.69554138183594,206,27,10,27.854549407959,69,33,69,33,428
"3875",3875,2.70827078819275,10.9420833587646,24.0454959869385,1357.12048339844,25.6264991760254,-19.8792495727539,45.5057487487793,18.6175003051758,-12.6163749694824,18.6175003051758,-14.2258749008179,364,65,12,47.4611625671387,152,46,152,58,230
"3883",3883,2.91779184341431,11.8954582214355,23.9032611846924,1444.02746582031,28.7157497406006,-21.0492496490479,49.7649993896484,18.2974586486816,-13.8019580841064,20.0780410766602,-14.7997913360596,251,36,12,30.1692199707031,90,43,86,50,320
"3885",3885,-5.13852071762085,14.8335828781128,28.2805709838867,1463.77502441406,20.0852508544922,-32.3662490844727,52.4514999389648,11.8445415496826,-24.0338325500488,11.8445415496826,-24.0338325500488,262,75,2,107.517753601074,179,8,179,8,1894
"3897",3897,14.767749786377,9.86754131317139,42.9088859558105,477.833679199219,27.1632499694824,4.16674995422363,22.9965000152588,15.3310413360596,8.92029190063477,20.5945835113525,8.92029190063477,875,90,63,11.529541015625,250,192,224,192,1
"3908",3908,0.308510333299637,14.0855207443237,26.881534576416,1477.13061523438,25.7512493133545,-26.6472492218018,52.3984985351562,17.7685413360596,-15.5007495880127,17.7685413360596,-18.5698757171631,278,83,1,120.159873962402,203,4,203,5,954
"3909",3909,17.4388236999512,15.8968544006348,43.3094825744629,790.419494628906,34.7234992980957,-1.98175001144409,36.705249786377,22.7049179077148,9.45045852661133,26.8719997406006,7.41841650009155,422,73,13,53.0523719787598,167,47,135,48,820
"3920",3920,1.06827080249786,10.5584173202515,22.4370288848877,1377.98474121094,25.3505001068115,-21.7075004577637,47.0579986572266,17.4502086639404,-14.2298336029053,17.4502086639404,-16.2682914733887,371,59,12,49.1136779785156,161,43,161,53,104
"3924",3924,3.35853123664856,10.7339792251587,22.4170989990234,1393.86071777344,27.8007507324219,-20.0822505950928,47.8830032348633,19.9011249542236,-5.81658363342285,19.9011249542236,-13.977334022522,279,48,9,45.1430397033691,116,37,116,48,145
"3930",3930,5.59124994277954,10.7290420532227,23.0802803039551,1346.03930664062,30.0007495880127,-16.4850006103516,46.4857482910156,21.7017078399658,-3.27408337593079,21.7017078399658,-10.9454174041748,303,36,17,22.1611194610596,93,55,93,69,72
"3932",3932,1.1299375295639,13.4646253585815,26.2039241790771,1446.10791015625,25.8740005493164,-25.5100002288818,51.3840026855469,18.0063743591309,-17.65016746521,18.0063743591309,-17.65016746521,331,99,3,111.838577270508,228,9,228,9,1067
"3933",3933,12.4342813491821,12.1712293624878,31.2740364074707,963.184692382812,31.3729991912842,-7.54500007629395,38.9179992675781,17.4262504577637,-0.0137916011735797,23.9590835571289,-0.0137916011735797,1051,131,38,31.6579437255859,346,143,298,143,310
"3935",3935,11.6046476364136,7.35921049118042,25.0089435577393,828.470520019531,27.2363414764404,-2.18997502326965,29.4263172149658,3.37781953811646,5.80384302139282,21.9695491790771,1.65584802627563,529,63,36,18.4482936859131,167,114,127,151,2
"3944",3944,9.31626033782959,16.0133113861084,37.1267242431641,992.696166992188,31.55299949646,-11.5784997940063,43.1315002441406,19.088207244873,-2.6498749256134,21.7797508239746,-2.6498749256134,416,71,14,54.789867401123,189,45,156,45,1104
"3949",3949,-0.750385344028473,14.1145210266113,26.6016845703125,1486.48205566406,24.5240001678467,-28.5347499847412,53.0587501525879,16.6158752441406,-19.9842491149902,16.6158752441406,-19.9842491149902,372,117,3,114.742485046387,259,11,259,11,1056
"3957",3957,3.81559371948242,11.0502290725708,21.6347694396973,1505.1728515625,29.7425003051758,-21.3337497711182,51.0762481689453,21.5399589538574,-13.8527088165283,21.5399589538574,-15.0287504196167,229,26,11,24.982873916626,73,36,73,45,189
"3960",3960,5.6780834197998,13.5159587860107,28.1887836456299,1244.06140136719,29.3947505950928,-18.5532493591309,47.947998046875,18.1350002288818,-10.3875827789307,20.5325412750244,-10.3875827789307,361,71,9,67.5040130615234,184,37,168,37,709
"3967",3967,-1.24939584732056,14.8497915267944,28.935115814209,1362.34887695312,23.1197509765625,-28.2012500762939,51.3209991455078,15.0600414276123,-18.5216255187988,15.0600414276123,-18.5216255187988,381,119,2,122.595428466797,272,7,272,7,1024
"3968",3968,-1.93163549900055,13.6507711410522,24.7680206298828,1587.48962402344,24.6247501373291,-30.4897499084473,55.114501953125,16.8367500305176,-18.9080410003662,16.8367500305176,-22.3095836639404,328,99,2,119.539855957031,236,7,236,7,829
"3980",3980,8.21357250213623,14.2873125076294,52.137767791748,512.626770019531,24.1625003814697,-3.24049997329712,27.4029998779297,2.69574999809265,14.6419162750244,14.6419162750244,2.02516674995422,370,65,9,60.4079666137695,176,36,36,168,1406
"3987",3987,14.8381977081299,15.1409788131714,39.101749420166,874.748962402344,34.1944999694824,-4.52750015258789,38.7220001220703,23.4670829772949,4.03545808792114,25.5851669311523,4.03545808792114,548,97,13,59.0627174377441,230,49,224,49,845
"3990",3990,6.71020841598511,10.2847080230713,23.5243053436279,1272.02026367188,29.0694999694824,-14.6499996185303,43.7194976806641,19.8854999542236,-2.47295832633972,21.9314575195312,-8.67370796203613,347,38,18,21.4959373474121,103,60,103,85,23
"3997",3997,15.5634689331055,13.6283960342407,46.94873046875,577.211975097656,31.7205009460449,2.69225001335144,29.0282516479492,9.46037483215332,20.0272922515869,22.7760429382324,8.60187530517578,552,61,29,21.2378749847412,172,99,112,167,143
"4000",4000,2.7564480304718,12.1843957901001,25.7182273864746,1352.392578125,27.1957492828369,-20.1807498931885,47.3764991760254,17.1978740692139,-12.8219165802002,18.7880420684814,-13.9084167480469,380,58,18,32.5368995666504,136,63,132,72,364
"4002",4002,28.0482082366943,13.4985418319702,68.3730010986328,162.520965576172,39.0105018615723,19.2679996490479,19.7425022125244,26.2304992675781,28.6302089691162,30.3745422363281,26.2304992675781,856,159,1,83.3011703491211,432,7,81,432,418
"4005",4005,27.7984790802002,13.4701251983643,71.9096984863281,146.283538818359,38.0890007019043,19.3570003509521,18.7320003509521,26.0961246490479,28.4915008544922,29.8586673736572,26.0961246490479,890,147,5,72.0345687866211,410,22,115,410,426
"4008",4008,27.9149589538574,12.8859996795654,69.8201217651367,150.981689453125,38.1657485961914,19.7097511291504,18.455997467041,26.2413330078125,28.0356254577637,30.0255832672119,26.2413330078125,769,179,0,101.451736450195,457,1,35,457,399
"4012",4012,25.2705631256104,11.4082498550415,63.560131072998,237.083740234375,33.0352516174316,15.0865001678467,17.948751449585,27.3934173583984,22.011791229248,27.4382495880127,22.011791229248,1303,220,31,58.6235809326172,582,104,552,104,111
"4016",4016,22.5031871795654,9.34108352661133,56.8832550048828,247.1923828125,30.0499992370605,13.6284999847412,16.4214992523193,24.449333190918,19.3240413665771,24.8159160614014,18.9771671295166,1102,255,15,97.5140762329102,674,55,303,72,623
"4021",4021,20.8329486846924,11.2288951873779,47.9954490661621,430.103759765625,32.6837501525879,9.28800010681152,23.3957500457764,23.5070838928223,15.5260410308838,26.1707077026367,15.5260410308838,1216,152,43,38.547492980957,425,147,381,147,62
"4022",4022,26.5277500152588,11.6675004959106,42.4751510620117,473.684356689453,38.5702514648438,11.1012496948242,27.4690017700195,28.9985828399658,25.5405006408691,31.3609180450439,19.7067489624023,261,112,0,159.624603271484,227,2,21,3,2
"4028",4028,27.5182819366455,12.8343954086304,73.8861618041992,131.174957275391,36.872501373291,19.5020008087158,17.3705005645752,25.9631671905518,28.0058746337891,29.3143749237061,25.9631671905518,886,153,2,75.6245574951172,401,9,112,401,429
"4029",4029,22.2455101013184,11.2361040115356,67.7393951416016,81.8062133789062,30.5062503814697,13.918999671936,16.5872497558594,22.039249420166,21.5625,23.3901252746582,21.355583190918,1001,186,0,83.4059143066406,476,7,183,52,1109
