"","ID","bio.1","bio.2","bio.3","bio.4","bio.5","bio.6","bio.7","bio.8","bio.9","bio.10","bio.11","bio.12","bio.13","bio.14","bio.15","bio.16","bio.17","bio.18","bio.19","Elev"
"3386",3386,25.1160316467285,16.2877292633057,52.5139579772949,524.132690429688,38.7397499084473,7.72375011444092,31.015998840332,30.617166519165,17.9346256256104,30.617166519165,17.9346256256104,394,92,3,97.3766784667969,244,16,244,16,208
"3387",3387,26.3618640899658,14.5125207901001,55.8893966674805,380.290252685547,37.7080001831055,11.7414999008179,25.9664993286133,28.9059581756592,21.0102920532227,30.1952095031738,21.0102920532227,713,200,0,119.133659362793,485,6,336,6,223
"3388",3388,20.0645008087158,13.5990419387817,54.9406318664551,305.951446533203,31.4942493438721,6.74200010299683,24.7522487640381,21.9120407104492,15.7206249237061,23.0959587097168,15.7206249237061,1007,248,0,123.015800476074,731,1,359,1,1247
"3389",3389,29.7156143188477,15.9857292175293,56.165657043457,447.243316650391,42.6687507629395,14.2069997787476,28.4617500305176,33.3165016174316,24.5278339385986,34.0854988098145,23.4185409545898,58,27,0,149.418167114258,52,0,22,0,370
"3390",3390,26.2537288665771,10.3614168167114,60.59130859375,196.495223999023,34.4132499694824,17.3127498626709,17.1005001068115,27.5157909393311,23.3952903747559,28.2807083129883,23.3952903747559,1468,396,1,123.943115234375,1054,5,678,5,64
"3391",3391,22.4928550720215,10.0729999542236,69.4881362915039,146.41975402832,30.003999710083,15.5080003738403,14.4959993362427,23.0078754425049,20.5426254272461,24.0996246337891,20.5426254272461,831,154,11,79.4308471679688,345,43,305,43,818
"3392",3392,27.5903854370117,15.350811958313,65.5898513793945,208.052230834961,40.0279998779297,16.6237506866455,23.4042491912842,25.3544158935547,27.0736656188965,30.675666809082,25.3544158935547,931,230,0,115.805671691895,616,0,92,616,608
"3393",3393,28.5021553039551,12.6793537139893,55.3357429504395,289.140594482422,41.4394989013672,18.5260009765625,22.9134979248047,26.9174156188965,27.7687911987305,32.5389595031738,25.7902908325195,726,234,0,137.074584960938,571,0,102,1,219
"3394",3394,27.8646774291992,13.6967706680298,67.1558532714844,160.569732666016,38.4837493896484,18.0882511138916,20.3954982757568,26.3624153137207,27.1652488708496,30.300708770752,26.3624153137207,729,167,0,107.22583770752,453,0,74,453,414
"3395",3395,27.9431247711182,15.3920841217041,55.0213432312012,366.842163085938,40.9317512512207,12.9569997787476,27.9747505187988,28.2220420837402,25.0456657409668,32.423999786377,22.935375213623,315,125,0,158.507431030273,270,0,40,0,332
"3396",3396,19.3406448364258,12.9303331375122,60.216007232666,233.372619628906,28.8799991607666,7.40675020217896,21.4732494354248,20.5254993438721,16.0469589233398,21.3646659851074,15.957667350769,962,238,0,98.8755035400391,539,1,321,4,1522
"3397",3397,25.3072185516357,11.8448123931885,69.6600036621094,70.1048965454102,34.0924987792969,17.0887508392334,17.0037479400635,24.7383346557617,25.2722492218018,26.3744583129883,24.7383346557617,1432,242,3,78.0884780883789,677,22,180,677,305
"3398",3398,28.0471973419189,15.0646467208862,55.3348846435547,316.958923339844,40.9490013122559,13.7244997024536,27.2245025634766,27.642126083374,26.0418758392334,32.1200828552246,24.0569591522217,462,162,0,142.916229248047,371,0,79,0,293
"3399",3399,20.6331043243408,13.6021671295166,48.936580657959,502.718719482422,33.6964988708496,5.90100002288818,27.7954978942871,26.4927082061768,14.0965414047241,26.4927082061768,14.0965414047241,588,104,10,72.7286376953125,288,32,288,32,129
"3400",3400,24.1593132019043,16.0300827026367,49.2203521728516,619.836791992188,39.2324981689453,6.66449975967407,32.5679969787598,31.1909580230713,21.2096672058105,31.1909580230713,15.9477500915527,254,54,5,65.9335403442383,124,27,124,30,94
"3401",3401,24.9283847808838,9.70568752288818,81.9771728515625,50.4006080627441,30.6187496185303,18.7792491912842,11.8395004272461,24.8675003051758,24.2511253356934,25.5171241760254,24.2511253356934,1487,213,11,53.390754699707,568,75,467,75,390
"3402",3402,23.5464477539062,8.81152057647705,63.62109375,162.934143066406,29.9352493286133,16.0852508544922,13.8499984741211,24.2957077026367,21.0718746185303,24.9894161224365,21.0718746185303,1337,255,1,80.4380035400391,568,7,534,7,551
"3403",3403,27.1112079620361,10.8343334197998,74.9715957641602,98.4860763549805,34.9537506103516,20.5025005340576,14.4512500762939,28.5849170684814,26.3589572906494,28.5849170684814,26.3589572906494,230,56,1,109.944747924805,111,7,111,7,159
"3404",3404,22.2168655395508,12.3813953399658,72.0885925292969,141.160354614258,30.5032501220703,13.3280000686646,17.1752510070801,23.0016670227051,20.3128337860107,24.0130424499512,20.3128337860107,739,161,0,113.460922241211,472,0,210,0,1056
"3405",3405,25.4639587402344,12.1173334121704,73.1060791015625,68.601692199707,33.359001159668,16.7840003967285,16.5750007629395,25.0552501678467,24.9804992675781,26.4664154052734,24.816333770752,1102,218,9,81.1980361938477,568,33,170,77,221
"3406",3406,24.1884994506836,12.2680416107178,70.7346496582031,95.655403137207,33.9312515258789,16.5874996185303,17.3437519073486,23.3999176025391,24.8182506561279,25.5062503814697,23.1418342590332,1647,219,20,56.2685279846191,645,85,297,604,639
"3407",3407,23.3826560974121,13.6097707748413,71.4086303710938,120.818054199219,31.3962497711182,12.3372497558594,19.0590000152588,24.1154174804688,21.7344589233398,24.4579162597656,21.5881252288818,1769,310,12,73.5597763061523,836,63,606,92,702
"3408",3408,26.6510944366455,12.1739368438721,58.4610900878906,260.689178466797,35.3032493591309,14.4792499542236,20.8239994049072,28.1619167327881,24.1162910461426,29.1728324890137,22.847541809082,1133,324,2,123.649116516113,822,13,215,20,256
"3409",3409,20.417896270752,15.1113328933716,57.7363433837891,298.776763916016,32.0592498779297,5.88625001907349,26.1730003356934,22.1065826416016,16.3278751373291,23.2008743286133,16.1452503204346,911,225,0,118.022415161133,637,0,353,5,1196
"3410",3410,23.8422908782959,12.8012504577637,69.1875228881836,74.8561248779297,32.3305015563965,13.8282499313354,18.5022506713867,24.0716667175293,22.9702091217041,24.492374420166,22.706958770752,1923,324,6,75.9334335327148,929,41,432,89,445
"3411",3411,21.6349067687988,14.6834373474121,56.0142555236816,296.31884765625,33.8782501220703,7.66449975967407,26.2137508392334,22.847583770752,17.7773342132568,24.9441242218018,17.5892505645752,808,208,0,121.187141418457,580,0,115,4,999
"3412",3412,29.5577716827393,14.0892505645752,52.9661064147949,393.76708984375,42.0740013122559,15.47350025177,26.6005020141602,31.1252098083496,24.673791885376,33.8516693115234,23.9553337097168,217,84,0,152.407257080078,185,0,28,0,343
"3413",3413,17.2509574890137,12.5117502212524,57.0732955932617,288.053894042969,27.2474994659424,5.32525014877319,21.922248840332,19.4876670837402,13.1694583892822,19.8383750915527,13.1694583892822,854,193,2,100.526954650879,530,13,331,13,1566
"3414",3414,26.4935207366943,15.6171245574951,61.901481628418,284.340087890625,38.2482490539551,13.0192499160767,25.2290000915527,27.3130416870117,23.5804576873779,29.6599998474121,22.394624710083,170,73,0,166.797515869141,155,0,13,0,574
"3415",3415,26.556510925293,12.7864379882812,62.744743347168,254.026351928711,35.4747505187988,15.0962505340576,20.3784999847412,28.8507499694824,23.5014572143555,28.8507499694824,22.7509174346924,773,109,15,54.9872741699219,317,61,317,86,130
"3416",3416,28.0987701416016,14.2129583358765,59.4578704833984,250.203018188477,39.7802505493164,15.8760004043579,23.9042510986328,26.4112091064453,26.0965824127197,31.7485828399658,26.0034580230713,693,218,0,131.038955688477,520,0,57,2,475
"3417",3417,22.9215202331543,11.0198335647583,68.6358795166016,124.437660217285,29.9887504577637,13.9332504272461,16.0555000305176,23.4349575042725,21.3385410308838,24.0631656646729,21.0425834655762,1604,290,10,79.7814788818359,798,36,434,56,760
"3418",3418,25.0860214233398,12.897500038147,72.7726669311523,115.257095336914,34.5917510986328,16.8687496185303,17.7230014801025,23.6932926177979,25.7865409851074,26.5921669006348,23.6923332214355,1269,193,8,67.9881820678711,538,31,200,524,785
"3419",3419,22.6997604370117,16.8619785308838,58.8509674072266,336.283996582031,35.2934989929199,6.6414999961853,28.6519985198975,24.5462493896484,17.8447494506836,25.8139171600342,17.8447494506836,686,153,0,107.515998840332,441,2,187,2,1164
"3420",3420,25.9368114471436,13.5093326568604,56.1170310974121,369.640960693359,36.5457496643066,12.4722499847412,24.0734996795654,28.843957901001,22.0327091217041,29.6285820007324,20.6612091064453,818,199,1,111.470863342285,531,9,395,10,246
"3421",3421,25.4107189178467,16.0441455841064,54.3427200317383,487.390777587891,38.6840019226074,9.15999984741211,29.5240020751953,30.4342498779297,18.7390823364258,30.4342498779297,18.7390823364258,459,122,4,103.890014648438,296,20,296,20,155
"3422",3422,28.6919574737549,14.2451658248901,57.1103057861328,265.619018554688,40.6242485046387,15.6809997558594,24.9432487487793,27.2996673583984,26.1862487792969,32.4020843505859,26.1493320465088,712,226,0,128.55207824707,524,0,62,1,343
"3423",3423,25.1073951721191,12.9718332290649,60.0513000488281,327.055419921875,34.9157524108887,13.3144998550415,21.6012535095215,28.3819160461426,20.9615821838379,28.38454246521,20.605541229248,560,80,8,61.8490409851074,234,33,231,54,178
"3424",3424,28.7488536834717,14.5555000305176,59.2548141479492,259.421112060547,40.65625,16.0920009613037,24.5642490386963,27.1891670227051,26.3421669006348,32.3705406188965,26.3421669006348,601,202,0,135.400466918945,463,0,44,0,458
"3425",3425,18.1020202636719,13.5644588470459,81.1805572509766,95.0838165283203,26.7342491149902,10.0252504348755,16.7089996337891,18.80637550354,16.9218330383301,19.0533332824707,16.7079582214355,783,146,21,56.8074111938477,337,73,320,84,1863
"3426",3426,19.8007183074951,13.7152700424194,61.2329902648926,182.316284179688,29.5537490844727,7.15525007247925,22.3984985351562,20.7046661376953,17.1389999389648,21.2140827178955,17.1389999389648,1224,217,0,90.1083831787109,612,3,288,3,1378
"3427",3427,21.7444591522217,13.2351665496826,83.9848098754883,70.0896911621094,29.8395004272461,14.0804996490479,15.7590007781982,21.3939990997314,21.9373340606689,22.6748752593994,20.9096260070801,661,102,17,56.3107490539551,265,62,154,227,1196
"3428",3428,27.0990524291992,13.4778957366943,58.4641876220703,278.121398925781,37.2960014343262,14.2427501678467,23.0532512664795,28.7917079925537,23.0918750762939,30.0359172821045,23.0918750762939,1058,280,0,116.493118286133,709,3,322,3,105
"3429",3429,25.394416809082,10.6294994354248,70.3358154296875,112.851097106934,32.213249206543,17.1007499694824,15.1124992370605,26.1862487792969,23.7944583892822,26.363374710083,23.7847919464111,2041,310,56,57.933032989502,888,180,652,215,209
"3430",3430,23.997802734375,11.6928958892822,79.5245742797852,44.945629119873,31.2485008239746,16.5450000762939,14.7035007476807,23.4272499084473,24.052417755127,24.392707824707,23.4272499084473,1338,197,8,62.9013442993164,554,51,368,554,634
"3431",3431,22.9872188568115,13.3858957290649,68.3067169189453,188.853469848633,31.3024997711182,11.7057504653931,19.5967483520508,24.2275428771973,20.3064575195312,24.4439163208008,20.3064575195312,993,206,3,93.0398254394531,573,13,428,13,561
"3432",3432,28.488489151001,15.169979095459,56.6260604858398,337.950439453125,40.6694984436035,13.87975025177,26.7897491455078,29.1708736419678,25.3647918701172,32.5120811462402,23.7859592437744,165,69,0,154.278762817383,145,0,16,0,308
"3433",3433,26.1881980895996,12.9714794158936,59.3449859619141,161.945449829102,36.7760009765625,14.9182500839233,21.8577499389648,25.2426662445068,25.1096248626709,28.5367088317871,24.6549587249756,1087,254,0,104.214317321777,683,3,165,6,399
"3434",3434,27.2114887237549,9.20452117919922,71.6068420410156,79.1194381713867,34.5664978027344,21.7122497558594,12.854248046875,26.4037494659424,27.5250415802002,28.3005409240723,26.2649173736572,1782,284,10,69.1544189453125,804,55,207,785,123
"3435",3435,23.3509693145752,12.5364370346069,64.3050918579102,200.027816772461,33.4442481994629,13.9490003585815,19.495246887207,24.572416305542,23.4757919311523,25.3519992828369,20.5824165344238,1714,301,23,79.9197540283203,876,103,468,134,426
"3436",3436,25.0387191772461,16.3702716827393,56.7264823913574,424.071258544922,37.7447509765625,8.88650035858154,28.8582496643066,27.9645004272461,20.672290802002,29.4895839691162,19.117000579834,153,75,0,167.348175048828,139,0,45,0,812
"3437",3437,23.2815113067627,8.50577163696289,55.5116386413574,245.048095703125,30.5820007324219,15.2594995498657,15.3225011825562,25.5041656494141,20.5995407104492,25.8613739013672,19.902416229248,1595,347,19,101.353065490723,1018,62,900,70,380
"3438",3438,27.9052810668945,13.911229133606,59.4128837585449,234.849716186523,39.2285003662109,15.8140001296997,23.4145011901855,26.2481670379639,26.1665420532227,31.4121246337891,26.0172920227051,810,220,0,118.26619720459,561,1,86,3,440
"3439",3439,24.2258434295654,11.2144794464111,81.4133071899414,34.7269515991211,30.7679996490479,16.9932498931885,13.7747497558594,23.9434585571289,23.9845008850098,24.5453758239746,23.9434585571289,1410,205,16,56.6910247802734,556,79,268,556,639
"3440",3440,27.7379055023193,14.1908121109009,60.8147277832031,222.250762939453,39.1832504272461,15.8487501144409,23.3344993591309,25.9745826721191,26.2906265258789,31.0810012817383,25.9745826721191,839,226,0,117.328712463379,577,1,94,577,456
"3441",3441,26.1512508392334,11.5363750457764,74.3059844970703,76.7378692626953,34.0452499389648,18.5197505950928,15.5254993438721,26.8741245269775,25.6639175415039,27.2221260070801,25.4518756866455,395,108,4,105.293739318848,217,19,146,123,599
"3442",3442,19.3798751831055,15.1251668930054,57.213737487793,421.90625,29.956750869751,3.52049994468689,26.4362506866455,23.1981239318848,13.611291885376,23.5332908630371,13.5989170074463,599,108,5,80.0562362670898,304,17,296,25,1128
"3443",3443,27.344051361084,11.0810203552246,62.4476356506348,172.989608764648,36.71875,18.974250793457,17.744499206543,25.3642082214355,27.7628746032715,29.798791885376,25.3642082214355,1004,188,1,82.2208480834961,516,14,125,516,263
"3444",3444,22.1237506866455,16.4436664581299,57.6606559753418,419.477783203125,34.0730018615723,5.55499982833862,28.5180015563965,25.740083694458,16.3400840759277,26.1017913818359,16.3400840759277,385,100,0,104.688194274902,240,2,198,2,1143
"3445",3445,23.334135055542,13.8390626907349,54.4625244140625,410.939605712891,35.1162490844727,9.70600032806396,25.4102478027344,26.9019584655762,18.0121250152588,27.8430404663086,18.0121250152588,634,107,5,75.1256256103516,307,26,302,26,206
"3446",3446,18.1751556396484,13.7819375991821,46.2939414978027,579.583251953125,32.8569984436035,3.0864999294281,29.7704982757568,25.0542068481445,10.7835836410522,25.0542068481445,10.7835836410522,354,63,6,67.5195693969727,172,24,172,24,618
"3447",3447,21.1286449432373,13.9804582595825,51.9550628662109,459.047271728516,34.1832504272461,7.27449989318848,26.9087505340576,25.6248741149902,15.4565410614014,26.61887550354,15.4565410614014,802,126,11,64.9222030639648,354,46,335,46,123
"3448",3448,28.3125839233398,13.2208337783813,55.2866439819336,281.146545410156,39.5292510986328,15.6160001754761,23.9132499694824,27.4707088470459,26.7691249847412,32.0839996337891,25.1219997406006,449,167,0,147.218444824219,372,0,64,0,288
"3449",3449,24.1441669464111,11.5161256790161,60.4917945861816,275.295440673828,31.9860000610352,12.9484996795654,19.0375003814697,26.9168758392334,21.3189582824707,26.9168758392334,20.331958770752,917,200,12,93.7625274658203,541,39,541,40,44
"3450",3450,23.9863128662109,13.5147085189819,50.9335479736328,478.944091796875,36.0115013122559,9.47749996185303,26.5340003967285,29.1084175109863,19.1657085418701,29.1084175109863,17.4848327636719,482,107,6,83.4043807983398,273,27,273,36,343
"3451",3451,23.24609375,12.0942707061768,67.5846405029297,195.307830810547,30.5499992370605,12.6549997329712,17.8950004577637,24.9488334655762,20.6647090911865,24.9934997558594,20.4484996795654,1433,252,27,62.8927345275879,659,92,625,134,473
"3452",3452,19.8983135223389,15.8414173126221,77.1613464355469,86.6651229858398,29.4825000762939,8.95225048065186,20.5302505493164,19.5479583740234,18.9982929229736,21.0196666717529,18.9235420227051,786,140,6,66.0145568847656,366,46,214,56,1641
"3453",3453,29.2390937805176,15.2403955459595,59.1693382263184,326.613098144531,41.3337516784668,15.5764999389648,25.757251739502,30.4749164581299,25.7395839691162,32.6521682739258,24.5007495880127,175,74,0,166.69807434082,159,0,11,0,407
"3454",3454,27.3935832977295,13.675874710083,60.0253448486328,195.690475463867,38.818000793457,16.0345001220703,22.7835006713867,25.658374786377,26.6844177246094,30.3104591369629,25.658374786377,961,238,0,110.369094848633,633,1,129,633,372
"3455",3455,26.6219158172607,13.3634166717529,54.7406234741211,316.335205078125,38.2324981689453,13.8202495574951,24.4122486114502,26.2962493896484,22.8942909240723,30.66233253479,22.5755825042725,544,203,0,148.598724365234,441,0,92,0,474
"3456",3456,29.015604019165,15.3879995346069,60.8377647399902,290.224151611328,41.2714996337891,15.9779996871948,25.2934989929199,29.066333770752,25.658374786377,32.5289154052734,25.085916519165,325,116,0,143.974334716797,262,0,54,0,272
"3457",3457,27.8207817077637,16.5490627288818,63.0206413269043,274.065795898438,40.2072486877441,13.9475002288818,26.2597484588623,28.3541660308838,25.1438331604004,31.0950832366943,23.9974994659424,286,106,0,147.174896240234,236,0,39,0,473
"3458",3458,26.9415721893311,12.0612707138062,58.5356483459473,248.891036987305,35.9472503662109,15.3422498703003,20.6049995422363,28.5368747711182,23.3041248321533,29.4601249694824,23.3041248321533,1121,307,1,126.494972229004,796,9,563,9,8
"3459",3459,19.7057285308838,14.529125213623,60.8536949157715,204.485931396484,30.2135009765625,6.33799982070923,23.8755016326904,20.79075050354,16.7489986419678,21.3151245117188,16.7489986419678,1195,221,0,93.9969711303711,630,2,266,2,1082
"3460",3460,25.4124374389648,13.723708152771,79.4104156494141,127.111457824707,35.0359992980957,17.753999710083,17.2819995880127,23.9228324890137,26.5552082061768,27.0700836181641,23.8777084350586,918,141,9,58.4826927185059,380,48,81,375,869
"3461",3461,25.38454246521,12.107250213623,68.6604995727539,85.610710144043,33.5400009155273,15.9064998626709,17.6335010528564,25.4856243133545,24.3217926025391,26.3177089691162,24.2444171905518,1673,286,5,83.2553253173828,825,17,418,40,298
"3462",3462,19.2980728149414,14.6829786300659,48.6614303588867,577.849853515625,33.4415016174316,3.26775002479553,30.1737518310547,25.9475841522217,13.3408336639404,25.9475841522217,11.6993751525879,571,86,23,45.1421051025391,231,77,231,78,463
"3463",3463,22.3983020782471,9.73443794250488,68.0634689331055,121.792442321777,28.9400005340576,14.6380004882812,14.3020000457764,23.4816246032715,20.7818756103516,23.497875213623,20.5864162445068,1285,233,3,77.2351379394531,552,16,497,49,828
"3464",3464,27.3334064483643,10.1877288818359,56.8717956542969,192.859680175781,34.8012504577637,16.8877506256104,17.9134998321533,28.173999786377,24.4681243896484,29.3367919921875,24.4681243896484,1582,372,0,109.801406860352,1043,4,409,4,12
"3465",3465,23.3141670227051,13.7779169082642,75.4685440063477,85.7153549194336,32.1150016784668,13.8584995269775,18.2565021514893,23.8989162445068,22.4887504577637,24.2838325500488,22.1915416717529,543,99,5,70.1658630371094,238,26,229,32,1239
"3466",3466,24.652042388916,9.51949977874756,84.7458343505859,41.1740875244141,30.0219993591309,18.7889995574951,11.2329998016357,24.6005001068115,24.0981674194336,25.1235408782959,24.0981674194336,1586,225,15,54.1252326965332,621,82,435,82,454
"3467",3467,29.2175941467285,13.953145980835,50.5406875610352,456.292053222656,42.2039985656738,14.5962495803833,27.6077499389648,31.7522926330566,22.798791885376,34.0746231079102,22.798791885376,174,64,0,137.204544067383,144,1,56,1,297
"3468",3468,25.8386039733887,12.9035005569458,68.9059448242188,159.605499267578,33.7777519226074,15.0515003204346,18.7262516021729,26.8666667938232,23.6107921600342,27.3164176940918,23.556791305542,1540,272,20,70.2207489013672,731,81,517,109,239
"3469",3469,26.8934688568115,12.0311470031738,71.6555404663086,84.0815582275391,34.7470016479492,17.9567489624023,16.7902526855469,27.2488327026367,25.749792098999,27.7375831604004,25.7115001678467,1640,304,4,86.8690338134766,833,14,408,28,191
"3470",3470,23.0563335418701,10.9597911834717,68.0225372314453,113.911926269531,30.2142505645752,14.1022500991821,16.1119995117188,23.5363330841064,21.4675006866455,24.0164585113525,21.418041229248,1447,249,5,83.2443542480469,717,19,414,33,740
"3471",3471,22.5275421142578,12.3054161071777,67.1106948852539,73.8508453369141,31.4307498931885,13.0947504043579,18.3359985351562,22.5058326721191,21.6936664581299,23.2247924804688,21.5536670684814,1337,233,0,82.5363845825195,633,10,177,17,1114
"3472",3472,23.3229160308838,12.7646245956421,57.3678092956543,248.874740600586,33.8632507324219,11.6127500534058,22.2504997253418,24.4734992980957,19.9248752593994,26.0037078857422,19.9248752593994,919,223,0,115.266944885254,614,1,296,1,740
"3473",3473,26.578010559082,10.258978843689,61.7694435119629,244.333206176758,34.577751159668,17.9692497253418,16.6085014343262,27.0687084197998,29.2268753051758,29.2268753051758,23.578498840332,46,12,0,86.8129196166992,23,1,1,4,361
"3474",3474,28.7906665802002,15.8220415115356,56.393497467041,319.279357910156,41.9659996032715,13.9095001220703,28.0564994812012,28.2828750610352,26.7721252441406,32.8866653442383,24.8171253204346,361,127,0,140.738067626953,291,0,55,0,289
"3475",3475,29.410364151001,15.0482292175293,55.2497215270996,375.053466796875,42.3212509155273,15.0845003128052,27.2367515563965,30.652042388916,25.8678741455078,33.5660400390625,24.1181259155273,204,74,0,148.335311889648,174,0,26,0,297
"3476",3476,25.8732604980469,10.8391046524048,67.8631591796875,117.928489685059,33.0074996948242,17.0354995727539,15.9720001220703,26.6708335876465,24.2018337249756,26.9150829315186,24.2018337249756,1812,278,44,58.938102722168,795,154,582,154,179
"3477",3477,23.3013954162598,11.6067085266113,53.992847442627,362.582214355469,33.622501373291,12.1257495880127,21.4967517852783,27.5898323059082,19.8079166412354,27.5898323059082,18.7862911224365,1123,152,28,42.2509841918945,394,125,394,136,75
"3478",3478,26.8191661834717,10.4769992828369,69.995979309082,143.169662475586,35.5450019836426,20.5769996643066,14.9680023193359,24.964916229248,27.2224159240723,28.6259994506836,24.964916229248,1070,182,6,75.798698425293,511,20,173,511,244
"3479",3479,24.7447395324707,13.0863962173462,67.7542572021484,140.728988647461,33.0847511291504,13.7702503204346,19.3145008087158,25.4933338165283,22.7364177703857,25.9544582366943,22.714958190918,1526,269,4,81.9720764160156,742,20,419,42,301
"3480",3480,26.4607601165771,16.0583953857422,61.6829948425293,216.839752197266,38.7907485961914,12.7569999694824,26.033748626709,25.5769577026367,24.1053333282471,29.4056243896484,24.1053333282471,671,181,0,123.129257202148,477,0,60,0,576
"3481",3481,28.2393226623535,11.3192710876465,52.2311363220215,406.819610595703,39.7182502746582,18.0467491149902,21.671501159668,32.8909187316895,25.0017509460449,33.0947914123535,23.1949996948242,89,21,1,74.7079010009766,37,6,36,22,360
"3482",3482,20.0903854370117,15.7480201721191,50.7476844787598,577.682739257812,34.4432487487793,3.41125011444092,31.0319976806641,26.6881256103516,14.1136245727539,26.6881256103516,12.4740409851074,556,81,24,40.1795768737793,214,80,214,85,363
"3483",3483,22.7360305786133,13.1286039352417,52.1038360595703,429.399841308594,34.007251739502,8.8102502822876,25.1970024108887,26.4959163665771,17.0405006408691,27.3641242980957,17.0405006408691,1044,194,4,87.2803649902344,554,25,548,25,303
"3484",3484,27.1821155548096,10.0228958129883,59.9859085083008,174.582138061523,36.1254997253418,19.4167499542236,16.7087497711182,25.4002075195312,26.6886672973633,29.7662925720215,25.4002075195312,1136,221,3,86.7319107055664,587,12,123,587,134
"3485",3485,27.2006568908691,14.779146194458,59.1722068786621,363.386077880859,37.2747497558594,12.2982501983643,24.9764995574951,30.3154582977295,25.7756671905518,30.7100830078125,22.072416305542,582,177,2,126.392219543457,429,8,250,22,121
"3486",3486,23.4217300415039,12.1928329467773,71.3531875610352,92.1038284301758,31.7142505645752,14.6262502670288,17.0880012512207,23.5531673431396,22.433874130249,24.5509166717529,22.2820415496826,1204,241,1,88.2109909057617,619,9,305,24,783
"3487",3487,24.0006465911865,11.9730415344238,71.1992340087891,167.987442016602,31.6800003051758,14.8637504577637,16.8162498474121,25.3692493438721,21.7580413818359,25.4052925109863,21.6916255950928,215,63,1,107.524765014648,117,5,35,15,899
"3488",3488,19.7101554870605,13.8813123703003,47.7932586669922,523.038940429688,32.9412498474121,3.89674997329712,29.0445003509521,24.5125846862793,12.842583656311,25.6300830841064,12.842583656311,674,135,6,81.7962493896484,355,24,347,24,474
"3489",3489,19.5211448669434,15.2327499389648,61.0139808654785,239.654708862305,30.4872493743896,5.52124977111816,24.9659996032715,20.7950420379639,16.1564159393311,21.6208744049072,16.0514163970947,1107,238,0,104.283058166504,665,2,201,7,1279
"3490",3490,19.3585319519043,7.88135433197021,46.9981460571289,341.651489257812,27.6389999389648,10.8695001602173,16.7695007324219,16.8444595336914,20.5481662750244,23.5370006561279,15.1748752593994,1525,147,92,12.5337543487549,410,331,387,407,13
"3491",3491,21.3588123321533,17.0616664886475,63.098461151123,323.960601806641,33.2937507629395,6.25400018692017,27.0397510528564,23.5165004730225,17.0032081604004,24.5485000610352,17.0032081604004,391,107,0,114.844505310059,275,3,165,3,1320
"3492",3492,24.1160526275635,9.76985359191895,72.7153549194336,94.4132614135742,30.3105010986328,16.8747501373291,13.4357509613037,24.3299179077148,22.7066249847412,25.0572490692139,22.7066249847412,1720,260,4,63.1811370849609,660,39,619,39,627
"3493",3493,26.5008430480957,16.0949783325195,57.9117584228516,347.713500976562,38.9759979248047,11.1837501525879,27.7922477722168,27.984167098999,23.267749786377,30.1587505340576,21.500415802002,255,101,0,154.293395996094,220,0,29,0,652
"3494",3494,29.1142711639404,15.8014583587646,55.6095695495605,430.520263671875,41.9529991149902,13.5380001068115,28.4149990081787,31.9206256866455,24.2662506103516,33.2055816650391,22.892749786377,99,49,0,170.256622314453,93,0,35,0,399
"3495",3495,16.5284690856934,10.4146041870117,44.9137649536133,467.871765136719,28.9967498779297,5.80875015258789,23.1879997253418,17.1137084960938,10.8351669311523,22.280834197998,10.8351669311523,1075,104,78,8.99889755249023,291,248,259,248,33
"3496",3496,23.1751251220703,10.4873752593994,56.2687797546387,199.115417480469,32.6259994506836,13.9879999160767,18.6380004882812,23.8885841369629,20.5298328399658,25.4486255645752,20.5298328399658,1016,218,1,106.653770446777,616,6,295,6,786
"3497",3497,20.3360843658447,13.3896245956421,49.2007904052734,489.762603759766,32.9092483520508,5.69500017166138,27.2142486572266,24.8747501373291,13.8091249465942,25.8842926025391,13.8091249465942,712,146,3,91.1542816162109,399,17,392,17,361
"3498",3498,24.6445732116699,12.50306224823,74.5772552490234,90.2066268920898,33.1699981689453,16.4047508239746,16.7652473449707,25.6302490234375,24.1361255645752,25.6302490234375,23.7513751983643,443,120,3,109.964012145996,231,17,231,44,972
"3499",3499,20.4912490844727,13.5462083816528,50.902156829834,482.952697753906,32.6637496948242,6.05149984359741,26.6122493743896,25.8966674804688,14.0042085647583,25.8966674804688,14.0042085647583,671,100,24,51.1767730712891,294,81,294,81,314
"3500",3500,25.0136241912842,11.1487493515015,81.6279907226562,35.8230018615723,31.6184997558594,17.9605007171631,13.6579990386963,24.8311672210693,24.9479160308838,25.4990844726562,24.7062492370605,1461,196,14,52.621265411377,545,100,402,101,524
"3501",3501,16.1866245269775,15.6959581375122,49.082462310791,592.147033691406,32.1230010986328,0.144250005483627,31.9787502288818,23.2474994659424,8.67179203033447,23.2474994659424,8.67179203033447,430,67,7,60.229377746582,188,29,188,29,596
"3502",3502,0.71841686964035,10.9312915802002,23.3052978515625,1359.50720214844,24.9417495727539,-21.9629993438721,46.9047470092773,16.9278335571289,-14.3757495880127,16.9278335571289,-16.1219577789307,387,61,12,48.0198020935059,165,46,165,55,191
"3503",3503,5.52889585494995,12.4499998092651,26.3471145629883,1272.71020507812,28.2964992523193,-18.9572505950928,47.2537498474121,20.332124710083,-11.0173749923706,20.332124710083,-11.0173749923706,502,84,11,62.2227516174316,227,36,227,36,319
